Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
The relationship between trends in COVID-19 prevalence and traffic levels in South Korea,Lee H.; Park S.J.; Lee G.R.; Kim J.E.; Lee J.H.; Jung Y.; Nam E.W.,"Objective: The World Health Organization (WHO) declared a COVID-19 pandemic on March 12, 2020. Several studies have indicated that densely populated urban environments and the heavy dependence on traffic could increase the potential spread of COVID-19. This study investigated the association between changes in traffic volume and the spread of COVID-19 in South Korea. Method(s): This study analyzed the daily national traffic and traffic trend for 3 months from January 1, 2020. Traffic data were measured using 6307 vehicle detection system (VDS). This study analyzed the difference in traffic levels between 2019 and 2020. Non-linear regression was performed to analyze the change in traffic trend in 2020. The relationship between traffic and confirmed COVID-19 cases was analyzed using single linear regression. Result(s): The mean daily nationwide level of traffic for the first 3 months of 2020 was 143 655 563 vehicles, which was 9.7% lower than the same period in 2019 (159 044 566 vehicles). All regions showed a decreasing trend in traffic in February, which shifted to an increasing trend from March. In Incheon there was a positive, but insignificant, linear relationship between increasing numbers of newly confirmed cases and increasing traffic (beta = 43 146; p = 0.056). Conclusion(s): Numbers of newly confirmed COVID-19 patients have been decreasing since March, while the traffic has been increasing. The fact that traffic is increasing indicates greater contact between people, which in turn increases the risk of further COVID-19 spread. Therefore, the government will need to devise suitable policies, such as total social distancing.Copyright © 2020 The Author(s)",2020,,Int. J. Infect. Dis.,96,"(Lee, Lee, Jung) Department of Health Administration, Yonsei University Graduate School, Wonju, Gangwon-do, South Korea",399-407,,10.1016/j.ijid.2020.05.031,,#8173,Lee 2020,Exclusion reason:  No serological antibody testing ; ,""
"Comparison of Clinical Characteristics of Patients with Asymptomatic vs Symptomatic Coronavirus Disease 2019 in Wuhan, China",Yang R.; Gui X.; Xiong Y.,,2020,,JAMA Netw. Open,3,5,10182,,10.1001/jamanetworkopen.2020.10182,,#8180,Yang 2020,"Exclusion reason:  No serological antibody testing ; Claire Donnici (2020-07-09 03:44:00)(Select): No seroprevalence estimate, case series; ",""
"Geographic Differences in COVID-19 Cases, Deaths, and Incidence - United States, February 12-April 7, 2020","","Community transmission of coronavirus disease 2019 (COVID-19) was first detected in the United States in February 2020. By mid-March, all 50 states, the District of Columbia (DC), New York City (NYC), and four U.S. territories had reported cases of COVID-19. This report describes the geographic distribution of laboratory-confirmed COVID-19 cases and related deaths reported by each U.S. state, each territory and freely associated state,* DC, and NYC during February 12-April 7, 2020, and estimates cumulative incidence for each jurisdiction. In addition, it projects the jurisdiction-level trajectory of this pandemic by estimating case doubling times on April 7 and changes in cumulative incidence during the most recent 7-day period (March 31-April 7). As of April 7, 2020, a total of 395,926 cases of COVID-19, including 12,757 related deaths, were reported in the United States. Cumulative COVID-19 incidence varied substantially by jurisdiction, ranging from 20.6 cases per 100,000 in Minnesota to 915.3 in NYC. On April 7, national case doubling time was approximately 6.5 days, although this ranged from 5.5 to 8.0 days in the 10 jurisdictions reporting the most cases. Absolute change in cumulative incidence during March 31-April 7 also varied widely, ranging from an increase of 8.3 cases per 100,000 in Minnesota to 418.0 in NYC. Geographic differences in numbers of COVID-19 cases and deaths, cumulative incidence, and changes in incidence likely reflect a combination of jurisdiction-specific epidemiologic and population-level factors, including 1) the timing of COVID-19 introductions; 2) population density; 3) age distribution and prevalence of underlying medical conditions among COVID-19 patients (1-3); 4) the timing and extent of community mitigation measures; 5) diagnostic testing capacity; and 6) public health reporting practices. Monitoring jurisdiction-level numbers of COVID-19 cases, deaths, and changes in incidence is critical for understanding community risk and making decisions about community mitigation, including social distancing, and strategic health care resource allocation.",2020,,MMWR Morb. Mortal. Wkly. Rep.,69,15,465-471,,10.15585/mmwr.mm6915e4,,#6975,,Exclusion reason:  No serological antibody testing ; Claire Donnici (2020-07-09 03:48:20)(Select): No seroprevalence estimates; ,""
Covid-19 mass testing facilities could end the epidemic rapidly,Peto J.,,2020,,BMJ,368,"(Peto) London School of Hygiene and Tropical Medicine, London WC1E 7HT, United Kingdom",,,10.1136/bmj.m1163,,#6933,Peto 2020,Exclusion reason:  No serological antibody testing ; ,""
Estimating the unreported number of novel coronavirus (2019-ncov) cases in China in the first half of january 2020: A data-driven modelling analysis of the early outbreak,Zhao S.; Musa S.S.; Lin Q.; Ran J.; Yang G.; Wang W.; Lou Y.; Yang L.; Gao D.; He D.; Wang M.H.,"Background: In December 2019, an outbreak of respiratory illness caused by a novel coronavirus (2019-nCoV) emerged in Wuhan, China and has swiftly spread to other parts of China and a number of foreign countries. The 2019-nCoV cases might have been under-reported roughly from 1 to 15 January 2020, and thus we estimated the number of unreported cases and the basic reproduction number, R0, of 2019-nCoV. Method(s): We modelled the epidemic curve of 2019-nCoV cases, in mainland China from 1 December 2019 to 24 January 2020 through the exponential growth. The number of unreported cases was determined by the maximum likelihood estimation. We used the serial intervals (SI) of infection caused by two other well-known coronaviruses (CoV), Severe Acute Respiratory Syndrome (SARS) and Middle East Respiratory Syndrome (MERS) CoVs, as approximations of the unknown SI for 2019-nCoV to estimate R0. Result(s): We confirmed that the initial growth phase followed an exponential growth pattern. The under-reporting was likely to have resulted in 469 (95% CI: 403-540) unreported cases from 1 to 15 January 2020. The reporting rate after 17 January 2020 was likely to have increased 21-fold (95% CI: 18-25) in comparison to the situation from 1 to 17 January 2020 on average. We estimated the R0 of 2019-nCoV at 2.56 (95% CI: 2.49-2.63). Conclusion(s): The under-reporting was likely to have occurred during the first half of January 2020 and should be considered in future investigation.Copyright © 2020 by the authors. Licensee MDPI, Basel, Switzerland.",2020,,J. Clin. Med.,9,2,388,,10.3390/jcm9020388,,#6981,Zhao 2020,Exclusion reason:  No serological antibody testing ; ,""
"Covid-19: Roll out of 10m antibody tests to begin next week, government announces",Mahase E.,,2020,,BMJ,369,(Mahase) BMJ,m2072,,10.1136/bmj.m2072,,#7509,Mahase 2020,"Exclusion reason: No seroprevalence estimate; Claire Donnici (2020-07-09 03:49:13)(Select): Proposed study, no seroprevalence estimates; ",""
The rate of underascertainment of novel coronavirus (2019-ncov) infection: Estimation using japanese passengers data on evacuation flights,Nishiura H.; Kobayashi T.; Yang Y.; Hayashi K.; Miyama T.; Kinoshita R.; Linton N.M.; Jung S.-M.; Yuan B.; Suzuki A.; Akhmetzhanov A.R.,"From 29 to 31 January 2020, a total of 565 Japanese citizens were evacuated from Wuhan, China on three chartered flights. All passengers were screened upon arrival in Japan for symptoms consistent with novel coronavirus (2019-nCoV) infection and tested for presence of the virus. Assuming that the mean detection window of the virus can be informed by the mean serial interval (estimated at 7.5 days), the ascertainment rate of infection was estimated at 9.2% (95% confidence interval: 5.0, 20.0). This indicates that the incidence of infection in Wuhan can be estimated at 20,767 infected individuals, including those with asymptomatic and mildly symptomatic infections. The infection fatality risk (IFR)-the actual risk of death among all infected individuals-is therefore 0.3% to 0.6%, which may be comparable to Asian influenza pandemic of 1957-1958.Copyright © 2020 by the authors. Licensee MDPI, Basel, Switzerland.",2020,,J. Clin. Med.,9,2,419,,10.3390/jcm9020419,,#6982,Nishiura 2020,Exclusion reason:  No serological antibody testing ; ,""
Prevalence and fatality rates of COVID-19: What are the reasons for the wide variations worldwide?,Al-Tawfiq J.A.; Leonardi R.; Fasoli G.; Rigamonti D.,,2020,,Travel Med. Infect. Dis.,,"(Al-Tawfiq, Rigamonti) Specialty Internal Medicine and Quality Department, Johns Hopkins Aramco Healthcare, Dhahran, Saudi Arabia",101711,,10.1016/j.tmaid.2020.101711,,#7143,Al-Tawfiq 2020,Exclusion reason: No study end date; Claire Donnici (2020-07-09 03:48:36)(Select): No seroprevalence estimates; ,""
Patterns of IgG and IgM antibody response in COVID-19 patients,Liu X.; Wang J.; Xu X.; Liao G.; Chen Y.; Hu C.-H.,,2020,,Emerg. Microbes Infect.,9,1,1269-1274,,10.1080/22221751.2020.1773324,,#8970,Liu 2020,Exclusion reason: People with confirmed/suspect covid-19 + no subgroups; Claire Donnici (2020-07-09 03:51:29)(Select): COVID-19 patients; ,""
"COVID-19 Monitoring and Response Among U.S. Air Force Basic Military Trainees - Texas, March-April 2020",Marcus J.E.; Frankel D.N.; Pawlak M.T.; Casey T.M.; Blackwell R.S.; Tran F.V.; Dolan M.J.; Yun H.C.,"The coronavirus disease 2019 (COVID-19) pandemic has resulted in substantial morbidity and mortality since it was first described in December 2019 (1). Based on epidemiologic data showing spread in congregate settings (2-4), national, state, and local governments instituted significant restrictions on large gatherings to prevent transmission of disease in early March 2020. This and other nonpharmaceutical interventions (NPIs) have shown initial success in slowing the pandemic across the country (5). This report examines the first 7 weeks (March 1-April 18) of implementation of NPIs in Basic Military Training (BMT) at a U.S. Air Force base. In a population of 10,579 trainees, COVID-19 incidence was limited to five cases (47 per 100,000 persons), three of which were in persons who were contacts of the first patient. Transmission of symptomatic COVID-19 was successfully limited using strategies of quarantine, social distancing, early screening of trainees, rapid isolation of persons with suspected cases, and monitored reentry into training for trainees with positive test results after resolution of symptoms.",2020,,MMWR Morb. Mortal. Wkly. Rep.,69,22,685-688,,10.15585/mmwr.mm6922e2,,#8107,Marcus 2020,Exclusion reason:  No serological antibody testing ; Christian Cao (2020-07-08 19:48:17)(Select): PCR testing; ,""
Prevalence of antibodies against COVID-19 in the staff of a COVID-19 regular ward,"Harsch, Igor Alexander; Skiba, Marcin; Konturek, Peter Christopher; Epstude, Joerg",,2020,,Gms Hygiene and Infection Control,15,,Doc09,,10.3205/dgkh000344,,#9582,Harsch 2020,Exclusion reason: No geography or setting unclear; Claire Donnici (2020-07-09 03:48:58)(Select): No geography/setting unclear; ,""
